ORIGIN_MUNICIPIO,ORIGIN_COMUNA,ORIGIN_TIME,o_lat,o_long,DESTINATION_MUNICIPIO,DESTINATION_COMUNA,DESTINATION_TIME,d_lat,d_long,TRANSPORT_MODE_S1,TRIP_PURPOSE,ORIGIN_CLUSTER,DESTINATION_CLUSTER
Medellin,Guayabal,07:45:00,6.226786002,-75.57686166,Medellin,Guayabal,08:00:00,6.224670016,-75.58998078,Moto (Conductor),Trabajo,0,0
Medellin,Guayabal,16:45:00,6.210708776,-75.58807136,Medellin,Guayabal,17:00:00,6.210746828,-75.57922125,Moto (Conductor),Casa,0,0
Medellin,Belen,06:00:00,6.230167,-75.60295466,Medellin,Castilla,06:20:00,6.273545922,-75.5786155,Moto (Conductor),Trabajo,0,0
Medellin,Castilla,18:30:00,6.307970588,-75.55882817,Medellin,Belen,19:00:00,6.234621139,-75.58368619,Moto (Conductor),Casa,0,0
Medellin,Belen,05:30:00,6.206972836,-75.60123087,Medellin,Laureles-Estadio,05:45:00,6.244358973,-75.58234255,Moto (Conductor),Trabajo,0,0
Medellin,Laureles-Estadio,19:30:00,6.256545201,-75.58907327,Medellin,Belen,19:45:00,6.216470659,-75.60351067,Moto (Conductor),Casa,0,0
Medellin,Belen,07:00:00,6.234287673,-75.58043229,Medellin,Laureles-Estadio,07:10:00,6.252389721,-75.58972052,Moto (Conductor),Trabajo,0,0
Medellin,Laureles-Estadio,16:30:00,6.251603328,-75.59247463,Medellin,Belen,16:40:00,6.206651165,-75.60519914,Moto (Conductor),Casa,0,0
Medellin,Belen,07:30:00,6.222493121,-75.61131419,Medellin,Robledo,08:00:00,6.26967287,-75.57740289,Moto (Conductor),Trabajo,0,0
Medellin,Robledo,18:03:00,6.271746063,-75.6202319,Medellin,Belen,19:00:00,6.236349781,-75.59938664,Moto (Conductor),Casa,0,0
Medellin,Guayabal,07:20:00,6.223317908,-75.58320843,Medellin,Buenos Aires,08:00:00,6.224349237,-75.55560448,Moto (Conductor),Trabajo,0,-1
Medellin,Guayabal,07:45:00,6.227227799,-75.58817724,Medellin,La Candelaria,08:00:00,6.257427277,-75.56480844,Moto (Conductor),Trabajo,0,210
Medellin,La Candelaria,15:00:00,6.240771387,-75.56933273,Medellin,Guayabal,16:20:00,6.230798209,-75.57967591,Moto (Conductor),Casa,0,0
Medellin,Guayabal,08:00:00,6.231525781,-75.57683315,Medellin,La Candelaria,08:15:00,6.237211496,-75.56865659,Moto (Acompa?±ante),Trabajo,0,0
Medellin,Guayabal,07:30:00,6.219445159,-75.58105097,Medellin,La Candelaria,08:00:00,6.248984795,-75.56314738,Moto (Conductor),Trabajo,0,0
Medellin,La Candelaria,12:30:00,6.236504595,-75.57596745,Medellin,Guayabal,13:00:00,6.197533187,-75.58107534,Moto (Conductor),Almuerzo,0,3
Medellin,Guayabal,14:00:00,6.222881178,-75.59061414,Medellin,La Candelaria,14:30:00,6.249000075,-75.56506097,Moto (Conductor),Trabajo,0,0
Medellin,La Candelaria,18:00:00,6.235981672,-75.57022209,Medellin,Guayabal,18:30:00,6.201130693,-75.59681118,Moto (Conductor),Casa,0,0
Medellin,Guayabal,07:30:00,6.211789829,-75.59024304,Medellin,La Candelaria,07:50:00,6.25455232,-75.56335354,Moto (Acompa?±ante),Trabajo,0,209
Medellin,La Candelaria,18:10:00,6.239408423,-75.56525698,Medellin,Guayabal,18:30:00,6.203419879,-75.5917012,Moto (Acompa?±ante),Casa,0,0
Medellin,Guayabal,09:00:00,6.207335069,-75.58002658,Medellin,Belen,09:20:00,6.233071683,-75.59563871,Moto (Conductor),Diligencia,0,0
Medellin,Belen,12:00:00,6.229649419,-75.61050309,Medellin,Guayabal,12:20:00,6.201215304,-75.58846098,Moto (Conductor),Casa,0,0
Medellin,Guayabal,12:30:00,6.219382371,-75.59058878,Medellin,El Poblado,13:00:00,6.201879609,-75.57051693,Moto (Conductor),Alguien,0,0
Medellin,El Poblado,13:03:00,6.217894778,-75.57317623,Medellin,Guayabal,13:30:00,6.19620478,-75.58964828,Moto (Conductor),Casa,0,0
Medellin,Guayabal,18:30:00,6.220606256,-75.57733364,Medellin,El Poblado,18:55:00,6.206095775,-75.55488858,Moto (Conductor),Alguien,0,1
Medellin,El Poblado,19:00:00,6.204925156,-75.57583549,Medellin,Guayabal,19:30:00,6.217587078,-75.58303686,Moto (Conductor),Casa,0,0
Medellin,Guayabal,12:30:00,6.214435914,-75.5850635,Medellin,El Poblado,13:00:00,6.199066722,-75.55836076,Moto (Acompa?±ante),Estudio,0,1
Medellin,El Poblado,19:00:00,6.181229221,-75.57075093,Medellin,Guayabal,19:30:00,6.221011272,-75.58202991,Moto (Acompa?±ante),Casa,8,0
Medellin,Belen,14:00:00,6.233895421,-75.61308179,Medellin,Laureles-Estadio,14:15:00,6.24654955,-75.59422681,Moto (Conductor),Trabajo,0,0
Medellin,Laureles-Estadio,15:00:00,6.240122125,-75.60012702,Medellin,Belen,15:15:00,6.22329362,-75.60224253,Moto (Conductor),Casa,0,0
Medellin,La America,07:20:00,6.250728823,-75.61289499,Medellin,La Candelaria,08:00:00,6.24641279,-75.56128622,Moto (Conductor),Trabajo,0,0
Medellin,La Candelaria,16:00:00,6.242594925,-75.5624017,Medellin,La America,16:45:00,6.249288397,-75.60850834,Moto (Conductor),Casa,0,0
Medellin,Laureles-Estadio,06:30:00,6.242985058,-75.58122834,Medellin,El Poblado,07:00:00,6.192489005,-75.57187459,Moto (Conductor),Trabajo,0,2
Medellin,El Poblado,17:00:00,6.203468246,-75.55764701,Medellin,Laureles-Estadio,17:30:00,6.250358056,-75.59279832,Moto (Conductor),Casa,1,0
Medellin,Belen,08:30:00,6.231722163,-75.61357652,Medellin,Laureles-Estadio,08:50:00,6.241201668,-75.60047323,Moto (Conductor),Trabajo,0,0
Medellin,Laureles-Estadio,16:00:00,6.242136848,-75.59506815,Medellin,Belen,16:30:00,6.201731845,-75.60225027,Moto (Conductor),Casa,0,0
Medellin,Laureles-Estadio,18:00:00,6.239089833,-75.60674576,Medellin,La America,18:25:00,6.260403768,-75.59976692,Moto (Acompa?±ante),Casa,0,0
Medellin,Laureles-Estadio,17:00:00,6.240134827,-75.59673786,Medellin,Belen,17:30:00,6.232560801,-75.60798918,Moto (Conductor),Estudio,0,0
Medellin,Buenos Aires,06:50:00,6.239806428,-75.56323622,Medellin,La Candelaria,07:00:00,6.246198246,-75.57501608,Moto (Conductor),Trabajo,0,0
Medellin,La Candelaria,12:00:00,6.247450114,-75.56768061,Medellin,Buenos Aires,12:10:00,6.228176921,-75.54739343,Moto (Conductor),Casa,108,-1
Medellin,La America,11:00:00,6.266972655,-75.59650802,Medellin,Laureles-Estadio,11:05:00,6.26118297,-75.59028593,Moto (Conductor),Diligencia,0,0
Medellin,Laureles-Estadio,12:00:00,6.240742196,-75.60086562,Medellin,La America,12:05:00,6.260105088,-75.59870613,Moto (Conductor),Casa,0,0
Medellin,Buenos Aires,06:30:00,6.226390003,-75.53706613,Medellin,El Poblado,07:00:00,6.209431154,-75.5493779,Moto (Conductor),Trabajo,-1,1
Medellin,El Poblado,15:00:00,6.186132152,-75.56908676,Medellin,Buenos Aires,15:30:00,6.241082013,-75.55382415,Moto (Conductor),Casa,-1,0
Medellin,Belen,07:30:00,6.213361725,-75.5945306,Medellin,La Candelaria,08:00:00,6.235589889,-75.56501902,Moto (Conductor),Trabajo,0,204
Medellin,La Candelaria,18:00:00,6.235081878,-75.56429845,Medellin,Belen,18:30:00,6.223041709,-75.60996984,Moto (Conductor),Trabajo,0,-1
Medellin,Belen,12:10:00,6.214141747,-75.60631528,Medellin,Belen,12:30:00,6.204400805,-75.60032842,Moto (Acompa?±ante),Almuerzo,0,0
Medellin,Belen,14:00:00,6.235840922,-75.58557886,Medellin,Belen,14:10:00,6.210201444,-75.6001638,Moto (Acompa?±ante),Trabajo,0,0
Medellin,Belen,21:00:00,6.228291343,-75.59377993,Medellin,Belen,21:10:00,6.228808346,-75.60269731,Moto (Acompa?±ante),Casa,0,0
Medellin,La Candelaria,17:00:00,6.252178119,-75.56670182,Medellin,La Candelaria,17:50:00,6.235551339,-75.56619235,Moto (Conductor),Estudio,0,204
Medellin,Laureles-Estadio,18:40:00,6.258234841,-75.58367953,Medellin,Buenos Aires,19:15:00,6.229083656,-75.54267822,Moto (Conductor),Alguien,0,-1
Medellin,Buenos Aires,19:20:00,6.236901955,-75.54650923,Medellin,Buenos Aires,19:30:00,6.234442091,-75.55111467,Moto (Conductor),Casa,2,0
Medellin,Buenos Aires,19:20:00,6.242102811,-75.5493491,Medellin,Buenos Aires,19:30:00,6.230282581,-75.55699625,Moto (Acompa?±ante),Casa,-1,-1
Medellin,Buenos Aires,07:30:00,6.239483141,-75.549322,Medellin,El Poblado,08:00:00,6.229171721,-75.57247719,Moto (Conductor),Trabajo,2,0
Medellin,El Poblado,19:00:00,6.185186061,-75.57704736,Medellin,Buenos Aires,19:40:00,6.225667449,-75.55093863,Moto (Conductor),Casa,-1,-1
Medellin,Buenos Aires,12:30:00,6.227391781,-75.557594,Medellin,Buenos Aires,12:50:00,6.22268915,-75.56453898,Moto (Conductor),Trabajo,-1,0
Medellin,Buenos Aires,23:30:00,6.240778178,-75.55011677,Medellin,Buenos Aires,23:50:00,6.219515588,-75.55577212,Moto (Conductor),Casa,-1,-1
Medellin,Buenos Aires,12:00:00,6.234847972,-75.55343959,Medellin,Buenos Aires,12:10:00,6.234678601,-75.55522221,Moto (Conductor),Almuerzo,-1,0
Medellin,Buenos Aires,16:00:00,6.229678568,-75.56525334,Medellin,Buenos Aires,16:10:00,6.233009299,-75.55651556,Moto (Conductor),Casa,0,-1
Medellin,Belen,07:00:00,6.234895047,-75.5817264,Medellin,Guayabal,07:20:00,6.221306476,-75.58691301,Moto (Conductor),Trabajo,0,0
Medellin,Guayabal,17:00:00,6.209971614,-75.59745569,Medellin,Belen,17:15:00,6.227920404,-75.59358136,Moto (Conductor),Casa,0,0
Medellin,Buenos Aires,06:45:00,6.228785645,-75.53158105,Medellin,Robledo,07:30:00,6.269532818,-75.58372626,Moto (Conductor),Trabajo,3,0
Medellin,Robledo,17:30:00,6.285388709,-75.58392069,Medellin,Buenos Aires,18:40:00,6.227014187,-75.55852756,Moto (Conductor),Casa,0,-1
Medellin,La Candelaria,07:30:00,6.248848745,-75.55716098,Medellin,La Candelaria,07:45:00,6.247783075,-75.56239687,Moto (Conductor),Trabajo,110,0
Medellin,La Candelaria,20:00:00,6.252961394,-75.56019052,Medellin,La Candelaria,20:15:00,6.25649653,-75.56460179,Moto (Conductor),Casa,102,210
Medellin,Belen,05:40:00,6.223102638,-75.59326584,Medellin,La Candelaria,06:00:00,6.250960916,-75.57790289,Moto (Conductor),Trabajo,0,0
Medellin,La Candelaria,16:00:00,6.249564976,-75.5691115,Medellin,Belen,16:20:00,6.229430081,-75.60522262,Moto (Conductor),Casa,0,0
Medellin,Buenos Aires,05:15:00,6.228852461,-75.53915326,Medellin,El Poblado,05:30:00,6.190252967,-75.56148577,Moto (Acompa?±ante),Trabajo,6,1
Medellin,Buenos Aires,05:15:00,6.230211505,-75.56243048,Medellin,El Poblado,05:30:00,6.203262367,-75.5649629,Moto (Conductor),Alguien,0,1
Medellin,El Poblado,05:35:00,6.18110838,-75.57163485,Medellin,El Poblado,05:45:00,6.212636219,-75.56622641,Moto (Conductor),Trabajo,8,1
Medellin,El Poblado,15:10:00,6.216174439,-75.55719762,Medellin,Buenos Aires,16:00:00,6.219290329,-75.55632637,Moto (Conductor),Casa,1,-1
Medellin,Buenos Aires,17:50:00,6.228331281,-75.53023933,Medellin,La Candelaria,18:00:00,6.241017409,-75.57214366,Moto (Conductor),Estudio,3,0
Medellin,La Candelaria,21:00:00,6.252904651,-75.56462984,Medellin,Buenos Aires,21:15:00,6.229170277,-75.55915354,Moto (Conductor),Casa,101,-1
Medellin,Buenos Aires,11:00:00,6.238532528,-75.55652707,Medellin,Belen,11:20:00,6.237199397,-75.60214608,Moto (Conductor),Trabajo,0,0
Medellin,Belen,22:00:00,6.230082289,-75.60622726,Medellin,Buenos Aires,22:30:00,6.222744125,-75.55930064,Moto (Conductor),Casa,0,-1
Medellin,Buenos Aires,07:00:00,6.215708364,-75.56097561,Medellin,La Candelaria,07:15:00,6.243497168,-75.57166512,Moto (Conductor),Trabajo,1,215
Medellin,Buenos Aires,09:00:00,6.217436036,-75.5595785,Medellin,La Candelaria,09:20:00,6.241439792,-75.5762626,Moto (Acompa?±ante),Trabajo,1,211
Medellin,La Candelaria,12:00:00,6.246045321,-75.55937248,Medellin,Buenos Aires,12:20:00,6.225687298,-75.54255654,Moto (Acompa?±ante),Casa,0,-1
Medellin,La Candelaria,06:10:00,6.255365445,-75.57277229,Medellin,La Candelaria,06:40:00,6.238648002,-75.57654772,Moto (Conductor),Trabajo,0,213
Medellin,La Candelaria,21:30:00,6.235631117,-75.57233111,Medellin,La Candelaria,22:00:00,6.263270218,-75.56804747,Moto (Conductor),Casa,107,208
Medellin,Buenos Aires,06:40:00,6.22092245,-75.55472843,Medellin,Laureles-Estadio,07:00:00,6.257688669,-75.58052372,Moto (Conductor),Trabajo,-1,0
Medellin,Laureles-Estadio,18:40:00,6.241922153,-75.59030203,Medellin,Buenos Aires,19:00:00,6.244273796,-75.55476177,Moto (Conductor),Casa,0,0
Medellin,Buenos Aires,07:00:00,6.23119398,-75.54914907,Medellin,La Candelaria,07:20:00,6.251535445,-75.57699837,Moto (Conductor),Trabajo,-1,0
Medellin,La Candelaria,18:00:00,6.252976685,-75.56772544,Medellin,Buenos Aires,18:20:00,6.226977902,-75.54895096,Moto (Conductor),Casa,0,-1
Medellin,Laureles-Estadio,08:30:00,6.255771325,-75.58343164,Medellin,El Poblado,09:00:00,6.216812005,-75.57520813,Moto (Conductor),Trabajo,0,0
Medellin,El Poblado,12:00:00,6.206813634,-75.55094375,Medellin,El Poblado,12:15:00,6.208877509,-75.57618549,Moto (Conductor),Diligencia,-1,0
Medellin,El Poblado,12:40:00,6.204199236,-75.57715207,Medellin,Laureles-Estadio,13:10:00,6.246538074,-75.5934071,Moto (Conductor),Casa,0,0
Medellin,Buenos Aires,11:30:00,6.228409681,-75.52474234,Medellin,La Candelaria,12:15:00,6.26158716,-75.56384047,Moto (Acompa?±ante),Trabajo,7,207
Medellin,Buenos Aires,11:30:00,6.230331283,-75.55537449,Medellin,La Candelaria,12:15:00,6.253852771,-75.57195775,Moto (Acompa?±ante),Trabajo,-1,200
Medellin,La Candelaria,08:00:00,6.249926023,-75.57113001,Medellin,La Candelaria,08:14:00,6.247689103,-75.57544043,Moto (Acompa?±ante),Trabajo,0,203
Medellin,La Candelaria,15:30:00,6.263999833,-75.56497975,Medellin,Belen,16:10:00,6.236690938,-75.60575349,Moto (Acompa?±ante),Trabajo,0,0
Medellin,Belen,17:00:00,6.237293027,-75.58527535,Medellin,Robledo,17:45:00,6.273796098,-75.5980655,Moto (Acompa?±ante),Trabajo,0,0
Medellin,Robledo,18:00:00,6.274468183,-75.59886304,Medellin,La Candelaria,18:30:00,6.257528924,-75.56113685,Moto (Acompa?±ante),Casa,0,0
Medellin,La Candelaria,18:30:00,6.237170305,-75.5653113,Medellin,La Candelaria,18:40:00,6.25003366,-75.56847241,Moto (Acompa?±ante),Casa,104,205
Medellin,Laureles-Estadio,13:40:00,6.241811935,-75.5832612,Medellin,El Poblado,14:00:00,6.189863388,-75.56316232,Moto (Conductor),Trabajo,0,1
Medellin,El Poblado,22:00:00,6.191129696,-75.56560341,Medellin,Laureles-Estadio,22:20:00,6.264813186,-75.58813791,Moto (Conductor),Casa,1,0
Medellin,La America,06:00:00,6.254453641,-75.61170866,Medellin,La Candelaria,06:10:00,6.259688621,-75.57203195,Moto (Acompa?±ante),Casa,0,0
Medellin,La Candelaria,11:50:00,6.255072487,-75.56256534,Medellin,La America,12:00:00,6.260252507,-75.5995282,Moto (Acompa?±ante),Alguien,0,0
Medellin,La America,12:05:00,6.263215897,-75.5996742,Medellin,La Candelaria,12:30:00,6.258328837,-75.57076134,Moto (Acompa?±ante),Casa,0,221
Medellin,Laureles-Estadio,07:00:00,6.24754766,-75.58155391,Medellin,La Candelaria,08:00:00,6.257186836,-75.56390197,Moto (Conductor),Estudio,0,210
Medellin,La Candelaria,12:00:00,6.238790736,-75.56720301,Medellin,Laureles-Estadio,13:01:00,6.251211135,-75.59170422,Moto (Conductor),Casa,0,0
Medellin,Laureles-Estadio,09:40:00,6.242328869,-75.60130163,Medellin,Aranjuez,09:55:00,6.265201608,-75.56756944,Moto (Conductor),Estudio,0,208
Medellin,Aranjuez,18:00:00,6.2751018,-75.56390782,Medellin,Laureles-Estadio,18:15:00,6.240857411,-75.6061711,Moto (Conductor),Casa,0,0
Medellin,Laureles-Estadio,19:00:00,6.249641174,-75.6013082,Medellin,Guayabal,19:15:00,6.229140894,-75.59068884,Moto (Conductor),Otro,0,0
Medellin,Guayabal,23:45:00,6.213640473,-75.59117258,Medellin,Laureles-Estadio,23:59:00,6.242019533,-75.59527503,Moto (Conductor),Casa,0,0
Medellin,Buenos Aires,07:50:00,6.228532464,-75.54987044,Medellin,Buenos Aires,08:05:00,6.240789894,-75.55041006,Moto (Acompa?±ante),Estudio,-1,0
Medellin,La Candelaria,05:00:00,6.249394913,-75.5560925,Medellin,Laureles-Estadio,05:15:00,6.253448733,-75.58909323,Moto (Conductor),Trabajo,110,0
Medellin,Laureles-Estadio,17:30:00,6.244569112,-75.6016574,Medellin,La Candelaria,18:30:00,6.261666627,-75.56359185,Moto (Conductor),Casa,0,207
Medellin,Buenos Aires,06:30:00,6.227744568,-75.54028282,Medellin,El Poblado,06:40:00,6.187669011,-75.57556003,Moto (Conductor),Trabajo,6,2
Medellin,El Poblado,13:20:00,6.197675316,-75.5645914,Medellin,Buenos Aires,13:30:00,6.231309717,-75.53652472,Moto (Conductor),Casa,1,-1
Medellin,Buenos Aires,06:20:00,6.237710971,-75.55436193,Medellin,Guayabal,06:45:00,6.202632387,-75.59673093,Moto (Conductor),Trabajo,-1,0
Medellin,Guayabal,17:00:00,6.203823716,-75.58212574,Medellin,Buenos Aires,17:30:00,6.235931699,-75.55389348,Moto (Conductor),Casa,0,0
Medellin,Laureles-Estadio,06:20:00,6.263324651,-75.5891113,Medellin,Belen,06:40:00,6.230549978,-75.60348544,Moto (Conductor),Trabajo,105,0
Medellin,Belen,16:00:00,6.229597796,-75.59080033,Medellin,Laureles-Estadio,16:15:00,6.251577116,-75.58248587,Moto (Conductor),Casa,0,0
Medellin,Belen,05:00:00,6.238285673,-75.59611653,Medellin,El Poblado,05:30:00,6.215597552,-75.5554911,Moto (Conductor),Trabajo,0,1
Medellin,Laureles-Estadio,09:00:00,6.258498756,-75.5906829,Medellin,La Candelaria,09:30:00,6.251926231,-75.57054051,Moto (Conductor),Trabajo,0,200
Medellin,La Candelaria,09:50:00,6.238291285,-75.5759994,Medellin,Laureles-Estadio,10:00:00,6.253529683,-75.59284488,Moto (Conductor),Casa,0,0
Medellin,Laureles-Estadio,06:30:00,6.243563016,-75.59188786,Medellin,La America,07:00:00,6.267648404,-75.59705567,Moto (Acompa?±ante),Trabajo,0,0
Medellin,La America,16:00:00,6.269159368,-75.59753756,Medellin,Laureles-Estadio,16:20:00,6.249827137,-75.5816805,Moto (Acompa?±ante),Casa,0,0
Medellin,Laureles-Estadio,08:00:00,6.243413288,-75.59332765,Medellin,El Poblado,08:20:00,6.178329469,-75.56092713,Moto (Conductor),Trabajo,0,-1
Medellin,El Poblado,11:40:00,6.197314619,-75.56587885,Medellin,Laureles-Estadio,12:00:00,6.263912611,-75.58805448,Moto (Conductor),Casa,1,0
Medellin,Belen,10:20:00,6.203848286,-75.60215586,Medellin,El Poblado,11:00:00,6.214971837,-75.57270142,Moto (Acompa?±ante),Estudio,0,0
Medellin,El Poblado,17:00:00,6.198587111,-75.57621133,Medellin,Belen,17:30:00,6.223825826,-75.60429466,Moto (Acompa?±ante),Casa,0,0
Medellin,Laureles-Estadio,07:50:00,6.242241759,-75.60091053,Medellin,Laureles-Estadio,08:15:00,6.262765719,-75.58725929,Moto (Conductor),Estudio,0,0
Medellin,Laureles-Estadio,07:30:00,6.239421365,-75.60542466,Medellin,La Candelaria,08:00:00,6.240732836,-75.57518799,Moto (Conductor),Trabajo,0,211
Medellin,La Candelaria,18:00:00,6.236896639,-75.56498185,Medellin,Laureles-Estadio,19:00:00,6.259629564,-75.59587163,Moto (Conductor),Casa,104,0
Medellin,Belen,06:10:00,6.210482889,-75.59830269,Medellin,Robledo,07:00:00,6.283203113,-75.57688224,Moto (Conductor),Trabajo,0,0
Medellin,Robledo,17:00:00,6.275024991,-75.59818049,Medellin,Belen,17:50:00,6.200903777,-75.60314438,Moto (Conductor),Casa,0,-1
Medellin,La America,07:30:00,6.243354647,-75.6076218,Medellin,Belen,07:50:00,6.232442454,-75.59058284,Moto (Conductor),Estudio,0,0
Medellin,Belen,14:00:00,6.233098295,-75.59315255,Medellin,La America,14:20:00,6.246829689,-75.6113195,Moto (Conductor),Casa,-1,0
Medellin,La America,15:15:00,6.260010646,-75.6004695,Medellin,Belen,15:30:00,6.212845906,-75.59687801,Moto (Conductor),Estudio,0,0
Medellin,Belen,20:00:00,6.205924029,-75.60573853,Medellin,Belen,20:20:00,6.229854812,-75.61458849,Moto (Conductor),Recreacion,0,-1
Medellin,Belen,21:30:00,6.217977989,-75.59316645,Medellin,La America,22:00:00,6.259466353,-75.6038781,Moto (Conductor),Casa,0,0
Medellin,Belen,06:30:00,6.211347168,-75.60049433,Medellin,Belen,07:00:00,6.219351762,-75.61311548,Moto (Conductor),Trabajo,0,-1
Medellin,Belen,16:00:00,6.217150816,-75.59664639,Medellin,Belen,16:30:00,6.229494041,-75.6043387,Moto (Conductor),Casa,0,0
Medellin,Laureles-Estadio,06:30:00,6.239132332,-75.60964639,Medellin,La Candelaria,07:00:00,6.250024037,-75.57300292,Moto (Conductor),Trabajo,0,202
Medellin,La Candelaria,17:00:00,6.259990926,-75.55865815,Medellin,Laureles-Estadio,17:30:00,6.258068514,-75.59220968,Moto (Conductor),Casa,0,0
Medellin,La America,06:30:00,6.252064014,-75.60865562,Medellin,El Poblado,07:00:00,6.183678569,-75.5721207,Moto (Conductor),Trabajo,0,-1
Medellin,El Poblado,13:00:00,6.194962894,-75.57034963,Medellin,La America,13:40:00,6.244081164,-75.60509092,Moto (Conductor),Compras,1,0
Medellin,Belen,08:40:00,6.208769813,-75.60309706,Medellin,La America,09:00:00,6.256947924,-75.59986253,Moto (Conductor),Trabajo,0,0
Medellin,La America,20:00:00,6.24968076,-75.6116167,Medellin,Belen,20:20:00,6.233987258,-75.60504125,Moto (Conductor),Casa,0,0
Medellin,Belen,13:30:00,6.230543038,-75.6031133,Medellin,Castilla,14:00:00,6.292490201,-75.56398839,Moto (Conductor),Trabajo,0,0
Medellin,Castilla,22:00:00,6.278752118,-75.57427674,Medellin,Belen,22:30:00,6.223785814,-75.60021382,Moto (Conductor),Casa,0,0
Medellin,Belen,13:40:00,6.208470929,-75.60024947,Medellin,El Poblado,14:00:00,6.193631902,-75.55763518,Moto (Conductor),Trabajo,0,1
Medellin,El Poblado,22:00:00,6.196206896,-75.55505426,Medellin,Belen,22:20:00,6.208408388,-75.60611287,Moto (Conductor),Casa,1,0
Medellin,Laureles-Estadio,07:00:00,6.262577632,-75.59160385,Medellin,El Poblado,07:45:00,6.185483196,-75.55948328,Moto (Conductor),Trabajo,0,1
Medellin,El Poblado,18:00:00,6.211117098,-75.57226002,Medellin,Laureles-Estadio,18:50:00,6.259512712,-75.59183317,Moto (Conductor),Casa,0,0
Medellin,Belen,07:15:00,6.22917712,-75.59671004,Medellin,La Candelaria,08:00:00,6.234162311,-75.56948517,Moto (Conductor),Trabajo,0,0
Medellin,La Candelaria,17:00:00,6.252843429,-75.57019479,Medellin,Belen,18:00:00,6.226561672,-75.59861855,Moto (Conductor),Casa,0,0
Medellin,La Candelaria,07:50:00,6.235211058,-75.56609736,Medellin,La Candelaria,08:00:00,6.257977375,-75.5729977,Moto (Conductor),Trabajo,112,0
Medellin,La Candelaria,07:50:00,6.239746698,-75.56934493,Medellin,La Candelaria,08:00:00,6.232403792,-75.57263503,Moto (Acompa?±ante),Trabajo,0,0
