,municipio_o,comuna_o,hora_o,municipio_d,comuna_d,hora_d,motivo_viaje,modo_tte,o_long,o_lat,d_long,d_lat
49,Itagui,Itagui-Comuna 04,04:00:00,Bello,Bello-Comuna 03,05:30:00,Trabajo,Moto (Conductor),-75.61546186,6.187887694,-75.57589788,6.334251851
50,Bello,Bello-Comuna 03,16:00:00,Itagui,Itagui-Comuna 04,17:00:00,Casa,Moto (Conductor),-75.54838598,6.332992603,-75.60881351,6.168041801
51,Itagui,Itagui-Comuna 05,06:50:00,Itagui,Itagui-Comuna 01,07:00:00,Trabajo,Moto (Conductor),-75.61272387,6.194357576,-75.5876816,6.194406008
52,Itagui,Itagui-Comuna 01,17:20:00,Itagui,Itagui-Comuna 05,17:30:00,Casa,Moto (Conductor),-75.63292959,6.178878151,-75.59893657,6.177679338
53,Itagui,Itagui-Comuna 04,06:30:00,Medellin,Guayabal,07:00:00,Trabajo,Moto (Conductor),-75.62193453,6.193174998,-75.58118722,6.225873276
54,Medellin,Guayabal,17:30:00,Itagui,Itagui-Comuna 04,18:00:00,Casa,Moto (Conductor),-75.58643163,6.212281717,-75.61319674,6.170669384
55,Medellin,Corregimiento Altavista,08:00:00,Medellin,Corregimiento Altavista,08:05:00,Otro,Moto (Conductor),-75.64641724,6.251767788,-75.65187547,6.256217355
56,Medellin,Corregimiento Altavista,09:00:00,Medellin,Corregimiento Altavista,09:05:00,Casa,Moto (Conductor),-75.6287594,6.22602181,-75.663743,6.25235045
57,Bello,Bello-Comuna 02,06:30:00,Medellin,La Candelaria,07:00:00,Trabajo,Moto (Conductor),-75.5984466,6.358277636,-75.56492873,6.248891026
58,Medellin,La Candelaria,17:00:00,Bello,Bello-Comuna 02,17:35:00,Casa,Moto (Conductor),-75.56621709,6.247964884,-75.61669575,6.327568759
59,Bello,Bello-Comuna 11,10:00:00,Medellin,Aranjuez,10:30:00,Diligencia,Moto (Conductor),-75.65565142,6.364728669,-75.55517789,6.268861189
60,Medellin,Aranjuez,12:00:00,Bello,Bello-Comuna 11,12:30:00,Casa,Moto (Conductor),-75.56514287,6.288798574,-75.54493021,6.3111977
61,Bello,Bello-Comuna 02,05:30:00,Bello,Bello-Comuna 04,06:00:00,Trabajo,Moto (Conductor),-75.58038434,6.342676143,-75.59644076,6.337953157
62,Bello,Bello-Comuna 04,14:00:00,Bello,Bello-Comuna 02,14:15:00,Casa,Moto (Conductor),-75.62958286,6.317324326,-75.57360675,6.397883404
63,Bello,Bello-Comuna 01,08:00:00,Medellin,La Candelaria,08:20:00,Trabajo,Moto (Conductor),-75.66366226,6.365955501,-75.57490035,6.257859644
64,Medellin,La Candelaria,15:00:00,Bello,Bello-Comuna 01,15:20:00,Casa,Moto (Conductor),-75.56934435,6.254095672,-75.64004455,6.370568194
65,Bello,Bello-Comuna 01,06:00:00,Bello,Bello-Comuna 11,06:20:00,Estudio,Moto (Acompa?帶nte),-75.58119988,6.345572988,-75.58464207,6.419684486
66,Bello,Bello-Comuna 11,11:30:00,Bello,Bello-Comuna 02,12:15:00,Recreacion,Moto (Acompa?帶nte),-75.61918843,6.343755598,-75.61176882,6.372438034
67,Itagui,Itagui-Comuna 04,06:55:00,Itagui,Itagui-Comuna 01,07:35:00,Estudio,Moto (Conductor),-75.63474474,6.164717961,-75.61463312,6.179733085
68,Itagui,Itagui-Comuna 01,11:30:00,Itagui,Itagui-Comuna 04,12:00:00,Casa,Moto (Conductor),-75.62195321,6.176716236,-75.58497512,6.191514289
69,Medellin,Belen,05:45:00,Medellin,Belen,06:00:00,Trabajo,Moto (Acompa?帶nte),-75.60855194,6.234353319,-75.60650735,6.226804033
70,Medellin,Belen,17:00:00,Medellin,Belen,17:15:00,Casa,Moto (Acompa?帶nte),-75.60329891,6.212677428,-75.59895338,6.223792996
71,Medellin,Belen,05:45:00,Medellin,Belen,06:00:00,Trabajo,Moto (Conductor),-75.61222833,6.233929415,-75.60109066,6.236336701
72,Medellin,Belen,17:00:00,Medellin,Belen,17:15:00,Casa,Moto (Conductor),-75.59830078,6.200155895,-75.59868498,6.220647623
73,Medellin,San Javier,05:30:00,Itagui,Itagui-Comuna 03,07:15:00,Trabajo,Moto (Conductor),-75.61449809,6.265832791,-75.60644534,6.194826061
74,Itagui,Itagui-Comuna 03,18:30:00,Medellin,San Javier,19:00:00,Casa,Moto (Conductor),-75.59247045,6.190870537,-75.60664426,6.274882593
75,Medellin,Popular,12:00:00,Medellin,San Javier,12:30:00,Casa,Moto (Acompa?帶nte),-75.5454528,6.292002447,-75.62934816,6.253676114
76,Itagui,Itagui-Comuna 04,09:30:00,Medellin,El Poblado,10:00:00,Trabajo,Moto (Acompa?帶nte),-75.61220904,6.162692886,-75.57688635,6.216355248
77,Medellin,El Poblado,17:00:00,Itagui,Itagui-Comuna 04,17:30:00,Casa,Moto (Acompa?帶nte),-75.57237571,6.218784677,-75.62438568,6.15667958
78,Itagui,Itagui-Comuna 06,21:40:00,Itagui,Itagui-Comuna 04,22:05:00,Casa,Moto (Acompa?帶nte),-75.60626387,6.186210517,-75.60227112,6.176471463
79,Itagui,Itagui-Comuna 04,14:00:00,Itagui,Itagui-Comuna 01,14:10:00,Diligencia,Moto (Conductor),-75.62286371,6.169371902,-75.61085086,6.195049113
80,Itagui,Itagui-Comuna 01,17:30:00,Itagui,Itagui-Comuna 04,17:40:00,Casa,Moto (Conductor),-75.59965934,6.182070049,-75.62045477,6.178345115
81,Medellin,Corregimiento Altavista,06:30:00,Itagui,Itagui-Comuna 01,07:00:00,Trabajo,Moto (Conductor),-75.64025976,6.212841915,-75.5933445,6.179318221
82,Itagui,Itagui-Comuna 01,17:00:00,Medellin,Corregimiento Altavista,17:45:00,Casa,Moto (Conductor),-75.61109084,6.191646228,-75.65222346,6.251459258
83,Itagui,Itagui-Comuna 04,09:00:00,Medellin,Belen,09:30:00,Trabajo,Moto (Conductor),-75.62090564,6.180600313,-75.60188604,6.232331739
84,Medellin,Belen,19:00:00,Itagui,Itagui-Comuna 04,19:25:00,Casa,Moto (Conductor),-75.60560173,6.210247683,-75.5897465,6.189786619
85,Itagui,Itagui-Comuna 04,07:00:00,Medellin,Belen,07:20:00,Trabajo,Moto (Conductor),-75.62336152,6.173562739,-75.59452022,6.230655383
86,Medellin,Belen,10:00:00,Itagui,Itagui-Comuna 04,10:20:00,Casa,Moto (Conductor),-75.60166414,6.209334516,-75.60242406,6.197417246
87,Itagui,Itagui-Comuna 04,05:00:00,Medellin,Belen,05:20:00,Trabajo,Moto (Conductor),-75.60528823,6.19104797,-75.60742819,6.220926334
88,Medellin,Belen,06:00:00,Itagui,Itagui-Comuna 04,07:00:00,Casa,Moto (Conductor),-75.59912545,6.235382644,-75.60131977,6.176303483
89,Medellin,Corregimiento Altavista,07:00:00,Medellin,Belen,07:40:00,Trabajo,Moto (Conductor),-75.64539853,6.239679662,-75.60024899,6.210208209
90,Medellin,Belen,16:00:00,Medellin,Corregimiento Altavista,16:40:00,Casa,Moto (Conductor),-75.59797126,6.230882228,-75.64107113,6.225961769
91,Medellin,Corregimiento Altavista,07:00:00,Medellin,Belen,07:10:00,Estudio,Moto (Acompa?帶nte),-75.64676697,6.253916201,-75.60709002,6.235744252
92,Medellin,San Javier,07:00:00,Medellin,Laureles-Estadio,07:20:00,Trabajo,Moto (Conductor),-75.60828654,6.263215353,-75.58791918,6.263779717
93,Medellin,Laureles-Estadio,17:30:00,Medellin,San Javier,18:00:00,Casa,Moto (Conductor),-75.57934514,6.244224378,-75.62196357,6.243139626
94,Medellin,San Javier,05:00:00,Medellin,Guayabal,05:40:00,Trabajo,Moto (Conductor),-75.60013371,6.273222035,-75.57941965,6.230153887
95,Medellin,Guayabal,18:00:00,Medellin,San Javier,18:30:00,Casa,Moto (Conductor),-75.58674945,6.203728302,-75.62866454,6.245689754
96,Itagui,Itagui-Comuna 04,05:40:00,Itagui,Itagui-Comuna 01,05:55:00,Trabajo,Moto (Conductor),-75.59129669,6.189258237,-75.61183193,6.169521287
97,Itagui,Itagui-Comuna 01,14:00:00,Itagui,Itagui-Comuna 04,14:15:00,Casa,Moto (Conductor),-75.60366243,6.188064847,-75.60457578,6.173801559
98,Medellin,Corregimiento Altavista,10:00:00,Medellin,El Poblado,11:00:00,Trabajo,Moto (Conductor),-75.63314416,6.213683877,-75.57169667,6.198070941
99,Medellin,El Poblado,18:30:00,Envigado,Zona 04,19:00:00,Otro,Moto (Conductor),-75.56685218,6.186753332,-75.48992946,6.172221098
100,Envigado,Zona 04,21:00:00,Medellin,Corregimiento Altavista,22:00:00,Casa,Moto (Conductor),-75.57605006,6.134705992,-75.61528533,6.215307714
101,Envigado,Zona 04,21:00:00,Medellin,Corregimiento Altavista,22:00:00,Casa,Moto (Acompa?帶nte),-75.5438255,6.153492688,-75.61417094,6.198453882
102,Medellin,San Javier,07:50:00,Medellin,Guayabal,08:00:00,Alguien,Moto (Conductor),-75.61168558,6.263278942,-75.59022257,6.196089375
103,Medellin,Guayabal,08:10:00,Medellin,San Javier,08:20:00,Casa,Moto (Conductor),-75.59227818,6.204239709,-75.62969108,6.247407929
104,Medellin,San Javier,07:50:00,Medellin,Guayabal,08:00:00,Alguien,Moto (Acompa?帶nte),-75.61062909,6.263794451,-75.59334909,6.197142591
105,Medellin,Guayabal,08:10:00,Medellin,San Javier,08:20:00,Casa,Moto (Acompa?帶nte),-75.59408652,6.207304129,-75.6031761,6.273821702
106,Medellin,San Javier,07:50:00,Medellin,Guayabal,08:00:00,Otro,Moto (Acompa?帶nte),-75.617569,6.253506214,-75.5886743,6.223615475
107,Medellin,San Javier,07:30:00,Bello,Bello-Comuna 01,08:00:00,Trabajo,Moto (Conductor),-75.60383331,6.260805614,-75.65533922,6.362734363
108,Bello,Bello-Comuna 01,13:00:00,Medellin,San Javier,13:30:00,Almuerzo,Moto (Conductor),-75.62517543,6.371137419,-75.62080017,6.256804943
109,Medellin,San Javier,15:00:00,Bello,Bello-Comuna 01,15:30:00,Trabajo,Moto (Conductor),-75.62202261,6.254987561,-75.65688517,6.360717985
110,Bello,Bello-Comuna 01,21:00:00,Medellin,San Javier,21:30:00,Casa,Moto (Conductor),-75.58874576,6.399219826,-75.62436667,6.246251538
111,Medellin,San Javier,05:00:00,La Estrella,Rural La Estrella,05:45:00,Trabajo,Moto (Conductor),-75.6286424,6.247209032,-75.64118947,6.122745366
112,Itagui,Itagui-Comuna 04,07:45:00,Medellin,El Poblado,08:00:00,Trabajo,Moto (Conductor),-75.61021787,6.178290056,-75.55790551,6.202108539
113,Medellin,El Poblado,17:30:00,Itagui,Itagui-Comuna 04,18:00:00,Estudio,Moto (Conductor),-75.57041087,6.179891678,-75.58272378,6.192859992
114,Itagui,Itagui-Comuna 04,21:30:00,Itagui,Itagui-Comuna 04,21:45:00,Casa,Moto (Conductor),-75.60070492,6.188376514,-75.61789828,6.186234598
115,Itagui,Itagui-Comuna 04,05:10:00,Envigado,Zona 09,05:30:00,Trabajo,Moto (Conductor),-75.60849841,6.173781513,-75.50628254,6.186961805
116,Envigado,Zona 09,13:30:00,Itagui,Itagui-Comuna 04,14:00:00,Casa,Moto (Conductor),-75.54688207,6.153569368,-75.62241605,6.157250921
117,Itagui,Itagui-Comuna 04,05:20:00,Itagui,Itagui-Comuna 03,06:00:00,Trabajo,Moto (Conductor),-75.58824181,6.190343419,-75.60468516,6.197791344
118,Itagui,Itagui-Comuna 03,16:15:00,Itagui,Itagui-Comuna 04,16:40:00,Casa,Moto (Conductor),-75.61981172,6.19289526,-75.60741107,6.194811194
119,Envigado,Zona 08,06:40:00,Medellin,El Poblado,07:00:00,Estudio,Moto (Conductor),-75.53268974,6.175401323,-75.58144543,6.188328729
120,Medellin,El Poblado,13:00:00,Envigado,Zona 08,13:20:00,Casa,Moto (Conductor),-75.57912556,6.194524302,-75.50508988,6.174699933
121,Medellin,San Javier,07:45:00,Medellin,Laureles-Estadio,08:10:00,Trabajo,Moto (Conductor),-75.61692073,6.248925501,-75.58922179,6.241483257
122,Medellin,Laureles-Estadio,17:50:00,Medellin,San Javier,18:30:00,Casa,Moto (Conductor),-75.58808748,6.255796243,-75.636016,6.245523692
123,Medellin,San Javier,20:00:00,Medellin,La America,20:15:00,Diligencia,Moto (Conductor),-75.6297516,6.25752285,-75.61145161,6.253860506
124,Medellin,La America,20:45:00,Medellin,San Javier,21:00:00,Casa,Moto (Conductor),-75.61232588,6.248584986,-75.63215268,6.244814509
125,Medellin,San Javier,07:00:00,Bello,Bello-Comuna 09,08:30:00,Trabajo,Moto (Conductor),-75.6081514,6.259219258,-75.55326298,6.354291868
126,Medellin,El Poblado,14:15:00,Medellin,San Javier,15:00:00,Casa,Moto (Acompa?帶nte),-75.57286534,6.188487633,-75.61499006,6.259214946
127,Itagui,Itagui-Comuna 04,05:15:00,Medellin,La Candelaria,05:50:00,Estudio,Moto (Conductor),-75.61311363,6.177412623,-75.56889023,6.244651614
128,Medellin,La Candelaria,11:00:00,Medellin,Buenos Aires,11:30:00,Trabajo,Moto (Conductor),-75.569093,6.258234654,-75.56093981,6.228925338
129,Medellin,Buenos Aires,21:30:00,Itagui,Itagui-Comuna 04,22:00:00,Casa,Moto (Conductor),-75.55578603,6.22748683,-75.59636006,6.19037162
130,Envigado,Zona 06,05:30:00,Medellin,El Poblado,06:00:00,Trabajo,Moto (Conductor),-75.47743682,6.160935971,-75.57506051,6.201954079
131,Medellin,El Poblado,15:00:00,Envigado,Zona 06,15:30:00,Casa,Moto (Conductor),-75.56189874,6.209406426,-75.568697,6.138082632
132,Envigado,Zona 06,07:00:00,Envigado,Zona 07,07:15:00,Trabajo,Moto (Conductor),-75.53657401,6.159733345,-75.54027929,6.143650815
133,Envigado,Zona 07,13:30:00,Envigado,Zona 06,13:45:00,Casa,Moto (Conductor),-75.49448687,6.16211084,-75.57332224,6.139857974
134,Itagui,Itagui-Comuna 04,06:30:00,Medellin,El Poblado,06:40:00,Trabajo,Moto (Conductor),-75.60015343,6.196956593,-75.55924474,6.188206355
135,Medellin,El Poblado,12:00:00,Itagui,Itagui-Comuna 04,12:20:00,Almuerzo,Moto (Conductor),-75.55834343,6.18393482,-75.61740672,6.186226525
136,Itagui,Itagui-Comuna 04,13:40:00,Medellin,El Poblado,13:55:00,Trabajo,Moto (Conductor),-75.60721824,6.176768771,-75.56474222,6.196036379
137,Medellin,El Poblado,17:30:00,Itagui,Itagui-Comuna 04,17:55:00,Casa,Moto (Conductor),-75.56591224,6.184805133,-75.62394572,6.171268786
138,Medellin,San Javier,05:30:00,Medellin,El Poblado,06:00:00,Trabajo,Moto (Acompa?帶nte),-75.61983986,6.256600068,-75.55632301,6.204504749
139,Bello,Bello-Comuna 01,05:50:00,Bello,Bello-Comuna 04,06:50:00,Estudio,Moto (Conductor),-75.60510619,6.403018166,-75.55388857,6.373696245
140,Bello,Bello-Comuna 04,09:30:00,Bello,Bello-Comuna 01,10:00:00,Casa,Moto (Conductor),-75.58950009,6.428289307,-75.56097825,6.321406591
141,Bello,Bello-Comuna 01,11:45:00,Bello,Bello-Comuna 04,12:00:00,Alguien,Moto (Conductor),-75.61345872,6.359959529,-75.59859035,6.321279752
142,Bello,Bello-Comuna 04,12:01:00,Bello,Bello-Comuna 01,12:30:00,Casa,Moto (Conductor),-75.63498224,6.362602055,-75.57205952,6.401269784
143,Bello,Bello-Comuna 01,05:50:00,Bello,Bello-Comuna 04,06:00:00,Estudio,Moto (Acompa?帶nte),-75.59165147,6.344797291,-75.54308852,6.379204669
144,Bello,Bello-Comuna 04,12:00:00,Bello,Bello-Comuna 01,12:30:00,Casa,Moto (Acompa?帶nte),-75.52860462,6.341934471,-75.59798563,6.309919621
145,Bello,Bello-Comuna 02,16:00:00,Medellin,La Candelaria,17:30:00,Alguien,Moto (Acompa?帶nte),-75.60427857,6.349720389,-75.57137668,6.260246242
146,Medellin,La Candelaria,17:31:00,Bello,Bello-Comuna 02,18:00:00,Casa,Moto (Acompa?帶nte),-75.56302916,6.259040748,-75.56885317,6.382674468
147,Bello,Bello-Comuna 02,04:00:00,Medellin,La Candelaria,05:00:00,Trabajo,Moto (Conductor),-75.52711986,6.371400576,-75.57595181,6.248008067
148,Medellin,La Candelaria,16:00:00,Bello,Bello-Comuna 02,17:00:00,Casa,Moto (Conductor),-75.56805285,6.241818819,-75.58228167,6.418505177
149,Envigado,Zona 07,05:00:00,Copacabana,Urbana Copacabana,06:00:00,Trabajo,Moto (Conductor),-75.56500199,6.161363412,-75.53120111,6.334344513
150,Copacabana,Urbana Copacabana,15:00:00,Envigado,Zona 07,15:30:00,Casa,Moto (Conductor),-75.507064,6.333387078,-75.55446738,6.159208881
151,Envigado,Zona 07,07:30:00,Sabaneta,Urbana Sabaneta,08:00:00,Trabajo,Moto (Conductor),-75.49164598,6.192966381,-75.61981259,6.155933233
152,Sabaneta,Urbana Sabaneta,17:30:00,Envigado,Zona 07,18:30:00,Casa,Moto (Conductor),-75.62085294,6.138097935,-75.589081,6.170349677
153,Bello,Bello-Comuna 02,07:00:00,Medellin,Laureles-Estadio,07:45:00,Alguien,Moto (Conductor),-75.58662843,6.422260203,-75.59217128,6.241585175
154,Medellin,Laureles-Estadio,08:50:00,Bello,Bello-Comuna 02,09:40:00,Casa,Moto (Conductor),-75.61078704,6.239018807,-75.52765587,6.351275383
155,Bello,Bello-Comuna 02,07:00:00,Medellin,Laureles-Estadio,07:45:00,Salud,Moto (Acompa?帶nte),-75.57531241,6.339167433,-75.58960878,6.263401514
156,Medellin,Laureles-Estadio,08:50:00,Bello,Bello-Comuna 02,09:40:00,Casa,Moto (Acompa?帶nte),-75.59013077,6.243272231,-75.61973086,6.331214733
157,Bello,Bello-Comuna 02,05:30:00,Medellin,La Candelaria,06:20:00,Trabajo,Moto (Conductor),-75.60705869,6.337119498,-75.56973798,6.24830705
158,Medellin,La Candelaria,13:00:00,Bello,Bello-Comuna 02,14:00:00,Casa,Moto (Conductor),-75.56500048,6.252033505,-75.58893205,6.331777621
159,Bello,Bello-Comuna 02,03:30:00,Medellin,Castilla,04:00:00,Trabajo,Moto (Conductor),-75.5729067,6.361421257,-75.55992709,6.301388725
160,Medellin,Castilla,14:20:00,Bello,Bello-Comuna 02,15:05:00,Casa,Moto (Conductor),-75.56797116,6.301107252,-75.57980695,6.335583836
161,Bello,Bello-Comuna 02,06:45:00,Bello,Bello-Comuna 02,07:00:00,Trabajo,Moto (Conductor),-75.57130249,6.34327791,-75.65761837,6.361625561
162,Bello,Bello-Comuna 02,17:00:00,Bello,Bello-Comuna 02,17:15:00,Casa,Moto (Conductor),-75.60607261,6.407290115,-75.60180101,6.320960206
163,Bello,Bello-Comuna 01,06:30:00,Bello,Bello-Comuna 08,06:45:00,Trabajo,Moto (Conductor),-75.65456001,6.374409109,-75.59628522,6.418126438
164,Bello,Bello-Comuna 08,16:30:00,Bello,Bello-Comuna 01,17:00:00,Casa,Moto (Conductor),-75.56585638,6.348337633,-75.62149745,6.378420379
165,Bello,Bello-Comuna 01,05:30:00,Medellin,Belen,05:50:00,Trabajo,Moto (Conductor),-75.58365995,6.40647277,-75.59384727,6.21408813
166,Medellin,Belen,16:00:00,Bello,Bello-Comuna 01,16:30:00,Casa,Moto (Conductor),-75.6051099,6.207811419,-75.56955346,6.390270971
167,Bello,Bello-Comuna 01,19:00:00,Bello,Bello-Comuna 04,19:15:00,Recreacion,Moto (Conductor),-75.61755324,6.388587799,-75.5801928,6.402529228
168,Bello,Bello-Comuna 04,21:00:00,Bello,Bello-Comuna 01,21:20:00,Casa,Moto (Conductor),-75.62411807,6.337867296,-75.6101675,6.331153548
169,Bello,Bello-Comuna 03,09:15:00,Bello,Bello-Comuna 08,09:30:00,Diligencia,Moto (Acompa?帶nte),-75.59489171,6.312060858,-75.54641101,6.329473688
170,Bello,Bello-Comuna 08,09:50:00,Bello,Bello-Comuna 08,09:55:00,Diligencia,Moto (Acompa?帶nte),-75.53521887,6.328614163,-75.5642299,6.352259516
171,Bello,Bello-Comuna 08,10:45:00,Barbosa,Urbana Barbosa,11:20:00,Diligencia,Moto (Acompa?帶nte),-75.614492,6.356751242,-75.27618321,6.474217973
172,Bello,Bello-Comuna 03,07:00:00,Girardota,Urbana Girardota,07:30:00,Trabajo,Moto (Acompa?帶nte),-75.64021004,6.335606894,-75.4531841,6.359228927
173,Girardota,Urbana Girardota,16:30:00,Bello,Bello-Comuna 03,17:00:00,Casa,Moto (Acompa?帶nte),-75.4674475,6.350732246,-75.64381847,6.366788522
174,Bello,Bello-Comuna 03,17:55:00,Medellin,San Javier,19:00:00,Casa,Moto (Acompa?帶nte),-75.52802494,6.354583564,-75.61362542,6.267034277
175,Medellin,San Javier,06:30:00,Medellin,El Poblado,06:50:00,Trabajo,Moto (Conductor),-75.60192853,6.269590094,-75.56456579,6.212890683
176,Medellin,Robledo,20:30:00,Medellin,San Javier,21:00:00,Casa,Moto (Conductor),-75.60789292,6.279223472,-75.62930328,6.258387017
177,Medellin,San Javier,11:00:00,Medellin,Laureles-Estadio,11:25:00,Trabajo,Moto (Conductor),-75.62753778,6.246951259,-75.60671242,6.240091702
178,Medellin,Laureles-Estadio,19:00:00,Medellin,San Javier,19:30:00,Casa,Moto (Conductor),-75.58286814,6.255036071,-75.60342798,6.271473216
179,Medellin,San Javier,05:00:00,Envigado,Rural 02,07:30:00,Trabajo,Moto (Conductor),-75.61635639,6.260661753,-75.52548417,6.150664174
180,Envigado,Rural 02,17:30:00,Medellin,San Javier,18:45:00,Estudio,Moto (Conductor),-75.5774602,6.160155909,-75.62667568,6.259328359
181,Medellin,San Javier,05:30:00,Medellin,Castilla,06:30:00,Trabajo,Moto (Conductor),-75.62365892,6.256025458,-75.56417345,6.302839266
182,Medellin,Castilla,17:00:00,Medellin,San Javier,18:00:00,Casa,Moto (Conductor),-75.5648695,6.291820141,-75.61858819,6.266230445
183,Medellin,San Javier,20:00:00,Medellin,La Candelaria,21:00:00,Alguien,Moto (Conductor),-75.61584829,6.251180338,-75.56050372,6.247274503
184,Medellin,La Candelaria,21:00:00,Medellin,San Javier,22:00:00,Casa,Moto (Acompa?帶nte),-75.56093705,6.242950366,-75.63375004,6.247317025
185,Medellin,San Javier,06:40:00,Medellin,Belen,07:30:00,Trabajo,Moto (Conductor),-75.62770339,6.261968628,-75.60151599,6.235002424
186,Medellin,Belen,16:30:00,Medellin,San Javier,17:00:00,Casa,Moto (Conductor),-75.59846429,6.221954076,-75.61685564,6.254962669
187,Medellin,San Javier,17:30:00,Medellin,La Candelaria,18:00:00,Estudio,Moto (Conductor),-75.61111254,6.269658537,-75.57432795,6.255292547
188,Medellin,La Candelaria,21:30:00,Medellin,San Javier,22:00:00,Casa,Moto (Conductor),-75.57275226,6.257831345,-75.60989331,6.259086561
189,Medellin,San Javier,05:30:00,Medellin,El Poblado,06:00:00,Trabajo,Moto (Conductor),-75.62096586,6.246229429,-75.55206885,6.207364951
190,Medellin,El Poblado,15:30:00,Medellin,Robledo,16:00:00,Estudio,Moto (Conductor),-75.56606186,6.22082544,-75.58237815,6.264690779
191,Medellin,Robledo,22:00:00,Medellin,San Javier,22:20:00,Casa,Moto (Conductor),-75.59315503,6.276861895,-75.61532149,6.256255618
192,Envigado,Zona 08,07:00:00,Medellin,La Candelaria,07:45:00,Trabajo,Moto (Conductor),-75.49223997,6.186348562,-75.56963039,6.246356841
193,Medellin,La Candelaria,16:00:00,Envigado,Zona 08,16:40:00,Casa,Moto (Conductor),-75.57006913,6.253998677,-75.48339892,6.167819785
194,Medellin,San Javier,17:00:00,Medellin,Doce de Octubre,18:00:00,Estudio,Moto (Conductor),-75.62169374,6.25647384,-75.57696842,6.307235106
195,Medellin,San Javier,04:30:00,Medellin,Laureles-Estadio,04:55:00,Trabajo,Moto (Acompa?帶nte),-75.6252619,6.251410151,-75.59125517,6.267385079
196,Medellin,San Javier,04:30:00,Medellin,Belen,05:00:00,Trabajo,Moto (Conductor),-75.63517469,6.249433774,-75.60174098,6.20916834
197,Medellin,Belen,17:00:00,Medellin,San Javier,18:00:00,Casa,Moto (Conductor),-75.60493767,6.225156304,-75.63157055,6.258424642
198,Envigado,Zona 07,08:00:00,Envigado,Zona 07,08:30:00,Trabajo,Moto (Conductor),-75.57421454,6.117365526,-75.53541988,6.156092391
199,Envigado,Zona 07,18:00:00,Envigado,Zona 07,18:20:00,Casa,Moto (Conductor),-75.52726766,6.17162033,-75.4835751,6.16633591
200,Envigado,Zona 07,05:40:00,Itagui,Itagui-Comuna 01,06:00:00,Trabajo,Moto (Conductor),-75.55714531,6.143582998,-75.60606095,6.178834322
201,Itagui,Itagui-Comuna 01,16:00:00,Envigado,Zona 07,16:30:00,Almuerzo,Moto (Conductor),-75.62954964,6.169673399,-75.59360336,6.160502024
202,Envigado,Zona 07,17:00:00,Medellin,La Candelaria,17:30:00,Estudio,Moto (Conductor),-75.59389328,6.174794356,-75.57325246,6.244992792
203,Medellin,La Candelaria,20:00:00,Envigado,Zona 07,20:30:00,Casa,Moto (Conductor),-75.5709272,6.26188774,-75.54014806,6.164647332
204,Medellin,San Javier,09:00:00,Medellin,La Candelaria,10:00:00,Compras,Moto (Conductor),-75.63152898,6.24999295,-75.57671197,6.252587481
205,Medellin,La Candelaria,11:00:00,Medellin,San Javier,12:00:00,Casa,Moto (Conductor),-75.57453705,6.231318225,-75.62528075,6.260827694
206,Medellin,San Javier,09:00:00,Medellin,La Candelaria,10:00:00,Compras,Moto (Acompa?帶nte),-75.62665311,6.255395713,-75.57174222,6.250085368
207,Medellin,La Candelaria,11:00:00,Medellin,San Javier,12:00:00,Casa,Moto (Acompa?帶nte),-75.55818343,6.253330469,-75.63442103,6.249369055
208,Medellin,Corregimiento Altavista,06:00:00,Medellin,Corregimiento Altavista,06:05:00,Alguien,Moto (Acompa?帶nte),-75.63445652,6.224998922,-75.62923195,6.244572625
209,Medellin,Corregimiento Altavista,06:15:00,Medellin,Corregimiento Altavista,06:20:00,Casa,Moto (Acompa?帶nte),-75.64208293,6.242416137,-75.61855683,6.197888229
210,Medellin,Corregimiento Altavista,11:00:00,Medellin,Corregimiento Altavista,11:05:00,Alguien,Moto (Acompa?帶nte),-75.64486452,6.23242793,-75.65505098,6.229383625
211,Medellin,Corregimiento Altavista,11:15:00,Medellin,Corregimiento Altavista,11:20:00,Casa,Moto (Acompa?帶nte),-75.64023273,6.208150144,-75.63597256,6.240640127
212,Medellin,Corregimiento Altavista,06:00:00,Medellin,Corregimiento Altavista,06:05:00,Estudio,Moto (Acompa?帶nte),-75.61672657,6.213744683,-75.63301375,6.20429824
213,Medellin,Corregimiento Altavista,11:15:00,Medellin,Corregimiento Altavista,11:20:00,Casa,Moto (Acompa?帶nte),-75.65425403,6.236789188,-75.62031659,6.211215487
214,Medellin,Corregimiento Altavista,06:50:00,Itagui,Itagui-Comuna 04,07:30:00,Trabajo,Moto (Conductor),-75.62378294,6.220412104,-75.61396717,6.163879458
215,Itagui,Itagui-Comuna 04,18:00:00,Medellin,La Candelaria,18:30:00,Estudio,Moto (Conductor),-75.61847413,6.195862681,-75.57434843,6.241785698
216,Medellin,La Candelaria,21:30:00,Medellin,Corregimiento Altavista,22:00:00,Casa,Moto (Conductor),-75.56968755,6.26141143,-75.65217129,6.241879734
217,Medellin,San Javier,07:30:00,Itagui,Itagui-Comuna 04,08:00:00,Estudio,Moto (Conductor),-75.62799311,6.253840633,-75.61952513,6.160474035
218,Itagui,Itagui-Comuna 04,18:00:00,Medellin,Guayabal,18:10:00,Alguien,Moto (Conductor),-75.61352405,6.167772528,-75.59524853,6.208743837
219,Medellin,Guayabal,18:15:00,Medellin,San Javier,18:50:00,Casa,Moto (Conductor),-75.58954279,6.215516554,-75.63580169,6.249810825
