ORIGIN_MUNICIPIO,ORIGIN_COMUNA,ORIGIN_TIME,o_lat,o_long,DESTINATION_MUNICIPIO,DESTINATION_COMUNA,DESTINATION_TIME,d_lat,d_long,TRANSPORT_MODE_S1,TRIP_PURPOSE
Medellin,Corregimiento San Sebastian de Pal Prado,19:30:00,6.31804807,-75.68874625,Medellin,San Javier,20:20:00,6.273639322,-75.60405914,Moto (Conductor),Trabajo
Medellin,Castilla,09:00:00,6.299552184,-75.56057398,Medellin,La Candelaria,09:20:00,6.231016321,-75.56731609,Moto (Conductor),Diligencia
Medellin,La Candelaria,12:20:00,6.240151201,-75.56567494,Medellin,Castilla,12:55:00,6.273486026,-75.57225117,Moto (Conductor),Casa
Envigado,Zona 06,07:30:00,6.12858741,-75.56805189,Sabaneta,Urbana Sabaneta,08:00:00,6.131381423,-75.61397351,Moto (Acompa?±ante),Otro
Sabaneta,Urbana Sabaneta,09:30:00,6.131636679,-75.59388993,Sabaneta,Urbana Sabaneta,10:00:00,6.136613064,-75.59557244,Moto (Acompa?±ante),Diligencia
Sabaneta,Urbana Sabaneta,10:30:00,6.155356491,-75.6122229,Envigado,Zona 06,11:00:00,6.164081385,-75.55896885,Moto (Acompa?±ante),Casa
Envigado,Zona 06,04:15:00,6.175687632,-75.51441589,Medellin,El Poblado,05:00:00,6.202653054,-75.55657131,Moto (Conductor),Trabajo
Medellin,El Poblado,16:30:00,6.180294232,-75.56669379,Envigado,Zona 06,17:10:00,6.157337959,-75.57775661,Moto (Conductor),Casa
Envigado,Zona 06,07:30:00,6.141524579,-75.57686865,Sabaneta,Urbana Sabaneta,08:00:00,6.12792207,-75.59248633,Moto (Acompa?±ante),Otro
Sabaneta,Urbana Sabaneta,09:30:00,6.121550435,-75.5946406,Sabaneta,Urbana Sabaneta,10:00:00,6.125566127,-75.59487019,Moto (Acompa?±ante),Diligencia
Sabaneta,Urbana Sabaneta,10:30:00,6.134300039,-75.6153179,Envigado,Zona 06,11:00:00,6.136487293,-75.52215943,Moto (Acompa?±ante),Casa
Medellin,Castilla,07:00:00,6.307680813,-75.55866629,Medellin,Castilla,07:15:00,6.307805704,-75.55799415,Moto (Conductor),Trabajo
Medellin,Castilla,17:30:00,6.297577142,-75.56482554,Medellin,Castilla,17:50:00,6.300259332,-75.5636552,Moto (Conductor),Casa
Medellin,Castilla,06:00:00,6.282050899,-75.57398189,Medellin,Laureles-Estadio,06:40:00,6.265462775,-75.59624963,Moto (Conductor),Trabajo
Medellin,Laureles-Estadio,16:00:00,6.262310526,-75.58645454,Medellin,Castilla,16:30:00,6.294737371,-75.5699777,Moto (Conductor),Casa
Medellin,Castilla,05:00:00,6.29784828,-75.57088875,Medellin,La Candelaria,05:30:00,6.252037416,-75.56000618,Moto (Acompa?±ante),Trabajo
Medellin,La Candelaria,18:00:00,6.249879866,-75.56287343,Medellin,Castilla,19:00:00,6.282516249,-75.57241649,Moto (Acompa?±ante),Casa
Itagui,Itagui-Comuna 04,05:00:00,6.18189522,-75.60777503,Medellin,Castilla,05:30:00,6.309200457,-75.57101013,Moto (Conductor),Estudio
Medellin,Castilla,12:00:00,6.272550439,-75.57696085,Medellin,La Candelaria,12:20:00,6.263054655,-75.55836608,Moto (Conductor),Compras
Envigado,Zona 06,06:00:00,6.1585566,-75.59007119,Medellin,La Candelaria,06:30:00,6.243852809,-75.56468673,Moto (Conductor),Trabajo
Medellin,La Candelaria,18:00:00,6.262099673,-75.5717978,Envigado,Zona 06,18:30:00,6.140657767,-75.5823139,Moto (Conductor),Casa
Itagui,Itagui-Comuna 04,07:30:00,6.166043314,-75.63982255,Medellin,Guayabal,07:50:00,6.214786716,-75.58847332,Moto (Conductor),Estudio
Medellin,Guayabal,21:30:00,6.213618101,-75.58787067,Itagui,Itagui-Comuna 04,21:45:00,6.194319463,-75.61063046,Moto (Conductor),Casa
Envigado,Zona 06,06:30:00,6.163532962,-75.57970479,Itagui,Itagui-Comuna 01,07:00:00,6.170027937,-75.64089569,Moto (Conductor),Trabajo
Itagui,Itagui-Comuna 01,19:00:00,6.165369401,-75.62030024,Envigado,Zona 06,19:30:00,6.160082634,-75.50296858,Moto (Conductor),Casa
Envigado,Zona 06,11:55:00,6.14408254,-75.56948757,Envigado,Zona 06,12:00:00,6.117890178,-75.54739799,Moto (Conductor),Alguien
Envigado,Zona 06,12:05:00,6.141333939,-75.53797714,Envigado,Zona 06,12:10:00,6.125082018,-75.56459161,Moto (Conductor),Casa
Envigado,Zona 06,17:25:00,6.131382502,-75.55088219,Envigado,Zona 06,17:30:00,6.169138875,-75.56058233,Moto (Conductor),Alguien
Envigado,Zona 06,17:35:00,6.161029244,-75.5677526,Envigado,Zona 06,17:40:00,6.167652406,-75.49515876,Moto (Conductor),Casa
Envigado,Zona 06,11:55:00,6.171145441,-75.48067897,Envigado,Zona 06,12:00:00,6.122037458,-75.55371776,Moto (Acompa?±ante),Estudio
Envigado,Zona 06,17:35:00,6.161102057,-75.52770847,Envigado,Zona 06,17:40:00,6.181569687,-75.50304306,Moto (Acompa?±ante),Casa
Envigado,Zona 06,14:00:00,6.163334933,-75.54984447,Envigado,Zona 09,14:20:00,6.179018667,-75.51259591,Moto (Acompa?±ante),Diligencia
Envigado,Zona 09,15:30:00,6.181489376,-75.50055466,Envigado,Zona 06,16:00:00,6.183353104,-75.50222545,Moto (Acompa?±ante),Casa
Itagui,Itagui-Comuna 02,06:30:00,6.176043901,-75.61304649,Medellin,La Candelaria,07:45:00,6.262781152,-75.56871807,Moto (Conductor),Trabajo
Medellin,La Candelaria,16:30:00,6.246330686,-75.57546897,Itagui,Itagui-Comuna 02,17:45:00,6.176559773,-75.59661463,Moto (Conductor),Casa
Itagui,Itagui-Comuna 03,11:00:00,6.166967062,-75.60492521,Itagui,Itagui-Comuna 03,12:20:00,6.178589126,-75.61655646,Moto (Acompa?±ante),Trabajo
Itagui,Itagui-Comuna 03,19:40:00,6.172014743,-75.62820534,Itagui,Itagui-Comuna 03,20:00:00,6.171748492,-75.60155236,Moto (Acompa?±ante),Casa
Envigado,Zona 08,10:30:00,6.170140142,-75.5035776,Itagui,Itagui-Comuna 04,11:00:00,6.186107159,-75.60623159,Moto (Conductor),Trabajo
Itagui,Itagui-Comuna 04,19:00:00,6.171880187,-75.62206217,Envigado,Zona 08,19:30:00,6.134804566,-75.52282582,Moto (Conductor),Casa
Envigado,Zona 08,10:30:00,6.167593676,-75.49617418,Itagui,Itagui-Comuna 04,11:00:00,6.193449667,-75.61779147,Moto (Acompa?±ante),Trabajo
Itagui,Itagui-Comuna 04,19:00:00,6.179978909,-75.62427376,Envigado,Zona 08,19:30:00,6.157258347,-75.54663726,Moto (Acompa?±ante),Casa
Medellin,Santa Cruz,07:20:00,6.29685551,-75.5534361,Bello,Bello-Comuna 08,07:30:00,6.341278639,-75.57700645,Moto (Conductor),Alguien
Bello,Bello-Comuna 08,07:35:00,6.32724146,-75.54183422,Medellin,Santa Cruz,07:40:00,6.296135559,-75.55278623,Moto (Conductor),Casa
Medellin,Santa Cruz,09:10:00,6.293606106,-75.55346686,Bello,Bello-Comuna 11,09:20:00,6.358274265,-75.57904269,Moto (Conductor),Trabajo
Bello,Bello-Comuna 11,10:10:00,6.352663736,-75.55889824,Medellin,Santa Cruz,10:30:00,6.30808432,-75.55481798,Moto (Conductor),Casa
Medellin,Santa Cruz,14:00:00,6.292238969,-75.56091265,Medellin,Castilla,14:10:00,6.275199949,-75.57495807,Moto (Conductor),Diligencia
Medellin,Castilla,14:50:00,6.299926595,-75.56308267,Medellin,Santa Cruz,15:00:00,6.291571901,-75.55414057,Moto (Conductor),Casa
Medellin,Santa Cruz,11:20:00,6.30246316,-75.55678765,Bello,Bello-Comuna 10,11:30:00,6.329074147,-75.53948095,Moto (Acompa?±ante),Alguien
Bello,Bello-Comuna 10,11:35:00,6.348549657,-75.60862163,Medellin,Santa Cruz,11:45:00,6.305414178,-75.5508044,Moto (Acompa?±ante),Casa
Itagui,Itagui-Comuna 03,06:30:00,6.196970513,-75.60568449,Medellin,Guayabal,07:00:00,6.194419112,-75.59459489,Moto (Conductor),Trabajo
Medellin,Guayabal,17:00:00,6.20896279,-75.59700104,Itagui,Itagui-Comuna 03,17:30:00,6.162390901,-75.63372867,Moto (Conductor),Casa
Medellin,Santa Cruz,05:00:00,6.293084307,-75.55511638,Medellin,La Candelaria,05:40:00,6.227158936,-75.56648995,Moto (Acompa?±ante),Trabajo
Medellin,La Candelaria,19:00:00,6.26007238,-75.5687289,Medellin,Santa Cruz,20:00:00,6.290237108,-75.55558149,Moto (Acompa?±ante),Casa
Itagui,Itagui-Comuna 03,06:30:00,6.183032652,-75.61909833,Itagui,Itagui-Comuna 01,07:00:00,6.184891955,-75.6321254,Moto (Conductor),Trabajo
Itagui,Itagui-Comuna 01,16:00:00,6.196909444,-75.6177912,Itagui,Itagui-Comuna 03,16:30:00,6.188630371,-75.61207271,Moto (Conductor),Casa
Itagui,Itagui-Comuna 03,05:15:00,6.194527149,-75.58206205,Itagui,Itagui-Comuna 04,06:00:00,6.191581289,-75.60522363,Moto (Conductor),Trabajo
Itagui,Itagui-Comuna 04,14:30:00,6.177081511,-75.6240481,Itagui,Itagui-Comuna 03,15:40:00,6.178878668,-75.62579545,Moto (Conductor),Casa
Itagui,Itagui-Comuna 03,05:15:00,6.198832787,-75.61040931,Itagui,Itagui-Comuna 04,06:00:00,6.16408037,-75.61907147,Moto (Acompa?±ante),Estudio
Itagui,Itagui-Comuna 04,14:30:00,6.172514726,-75.60063975,Itagui,Itagui-Comuna 03,15:40:00,6.191053571,-75.62524977,Moto (Acompa?±ante),Casa
Envigado,Zona 08,07:30:00,6.164021314,-75.55954737,Medellin,La Candelaria,08:00:00,6.240734146,-75.56981671,Moto (Conductor),Trabajo
Medellin,La Candelaria,22:00:00,6.253783097,-75.56547699,Envigado,Zona 08,22:30:00,6.146427853,-75.57961964,Moto (Conductor),Casa
Itagui,Itagui-Comuna 02,05:30:00,6.167139051,-75.63166358,Itagui,Itagui-Comuna 03,05:45:00,6.190137192,-75.61249057,Moto (Conductor),Alguien
Itagui,Itagui-Comuna 03,05:46:00,6.186543503,-75.62334132,Itagui,Itagui-Comuna 02,06:00:00,6.179029196,-75.63402168,Moto (Conductor),Casa
Itagui,Itagui-Comuna 02,06:30:00,6.160208111,-75.6157881,Medellin,Guayabal,07:00:00,6.193892816,-75.59267026,Moto (Conductor),Trabajo
Medellin,Guayabal,17:00:00,6.225595794,-75.58788806,Itagui,Itagui-Comuna 02,17:40:00,6.189648186,-75.62329164,Moto (Conductor),Casa
Itagui,Itagui-Comuna 02,05:15:00,6.165451007,-75.63775802,Medellin,Guayabal,06:00:00,6.204112499,-75.58810158,Moto (Conductor),Trabajo
Medellin,Guayabal,14:00:00,6.196390182,-75.59380564,Itagui,Itagui-Comuna 02,14:30:00,6.173876195,-75.60345388,Moto (Conductor),Casa
Itagui,Itagui-Comuna 02,05:30:00,6.181497716,-75.60546707,Itagui,Itagui-Comuna 03,05:45:00,6.18229205,-75.59789823,Moto (Acompa?±ante),Trabajo
Itagui,Itagui-Comuna 02,16:00:00,6.162908495,-75.61317302,Medellin,Guayabal,16:30:00,6.225654784,-75.58065838,Moto (Conductor),Trabajo
Medellin,Guayabal,23:00:00,6.201128261,-75.59164817,Itagui,Itagui-Comuna 02,23:50:00,6.172723131,-75.62758365,Moto (Conductor),Casa
Itagui,Itagui-Comuna 02,06:40:00,6.196225077,-75.60961942,Medellin,Robledo,07:30:00,6.283137162,-75.58060545,Moto (Conductor),Trabajo
Medellin,Robledo,17:00:00,6.279314321,-75.59609701,Itagui,Itagui-Comuna 02,18:05:00,6.16707369,-75.64386114,Moto (Conductor),Casa
Itagui,Itagui-Comuna 03,07:30:00,6.157564007,-75.62097041,Sabaneta,Urbana Sabaneta,08:00:00,6.132254555,-75.60690986,Moto (Conductor),Trabajo
Sabaneta,Urbana Sabaneta,18:30:00,6.120084019,-75.60064189,Itagui,Itagui-Comuna 03,19:00:00,6.169987784,-75.62722544,Moto (Conductor),Casa
Envigado,Zona 06,05:00:00,6.120943876,-75.54581611,Sabaneta,Urbana Sabaneta,06:00:00,6.137379426,-75.62551181,Moto (Conductor),Trabajo
Sabaneta,Urbana Sabaneta,14:00:00,6.141933992,-75.60531114,Envigado,Zona 06,14:30:00,6.130093846,-75.5380023,Moto (Conductor),Casa
Envigado,Zona 06,06:30:00,6.116698071,-75.58380227,Medellin,Guayabal,07:00:00,6.220410944,-75.58108781,Moto (Conductor),Estudio
Medellin,Guayabal,12:00:00,6.21633023,-75.58812925,Envigado,Zona 06,12:30:00,6.109708126,-75.57868982,Moto (Conductor),Casa
Itagui,Itagui-Comuna 03,10:00:00,6.168541558,-75.64219063,Itagui,Itagui-Comuna 03,10:05:00,6.176531802,-75.61257171,Moto (Conductor),Trabajo
Itagui,Itagui-Comuna 03,11:25:00,6.191368455,-75.58417289,Itagui,Itagui-Comuna 03,11:30:00,6.158362193,-75.61657501,Moto (Conductor),Casa
Itagui,Itagui-Comuna 03,09:00:00,6.170300458,-75.60614167,Medellin,Robledo,10:00:00,6.282220658,-75.57949655,Moto (Conductor),Estudio
Medellin,Robledo,19:00:00,6.275223048,-75.5791111,Itagui,Itagui-Comuna 03,20:00:00,6.178639877,-75.61166626,Moto (Conductor),Casa
Medellin,Castilla,03:30:00,6.295457252,-75.57042081,Medellin,Castilla,03:45:00,6.285896579,-75.57135673,Moto (Conductor),Trabajo
Medellin,Castilla,23:00:00,6.298059832,-75.56227813,Medellin,Castilla,23:45:00,6.298887358,-75.55987497,Moto (Conductor),Casa
Medellin,Popular,07:30:00,6.290630615,-75.53877392,Medellin,Popular,08:00:00,6.30267989,-75.54512609,Moto (Acompa?±ante),Trabajo
Medellin,Popular,22:00:00,6.294992427,-75.54533646,Medellin,Popular,22:30:00,6.298864366,-75.5494749,Moto (Acompa?±ante),Casa
Medellin,Popular,05:30:00,6.293983791,-75.54853813,Envigado,Zona 05,06:15:00,6.189680525,-75.52077044,Moto (Conductor),Trabajo
Envigado,Zona 05,17:30:00,6.156277733,-75.52141136,Medellin,Popular,18:20:00,6.287843569,-75.54492956,Moto (Conductor),Casa
Medellin,Popular,05:30:00,6.288209182,-75.54178755,Medellin,Aranjuez,05:45:00,6.269932059,-75.56675988,Moto (Acompa?±ante),Estudio
Itagui,Itagui-Comuna 03,06:30:00,6.198044052,-75.61168182,Itagui,Itagui-Comuna 06,06:45:00,6.185337168,-75.61662103,Moto (Conductor),Estudio
Itagui,Itagui-Comuna 06,15:00:00,6.183159018,-75.60852179,Itagui,Itagui-Comuna 03,16:00:00,6.166619667,-75.60817431,Moto (Conductor),Casa
Itagui,Itagui-Comuna 03,06:00:00,6.196093124,-75.61189674,Medellin,La Candelaria,06:30:00,6.245170709,-75.56023706,Moto (Conductor),Trabajo
Medellin,La Candelaria,17:00:00,6.238074305,-75.56724342,Itagui,Itagui-Comuna 03,17:30:00,6.176501839,-75.60956695,Moto (Conductor),Casa
Envigado,Zona 06,09:00:00,6.115863275,-75.54501352,Medellin,El Poblado,10:00:00,6.192316031,-75.56859301,Moto (Conductor),Trabajo
Medellin,El Poblado,18:00:00,6.221594505,-75.57678048,Envigado,Zona 06,19:00:00,6.157912268,-75.59118255,Moto (Conductor),Casa
Envigado,Zona 06,05:00:00,6.155583627,-75.59066111,Envigado,Zona 09,05:20:00,6.114460227,-75.57070396,Moto (Conductor),Trabajo
Envigado,Zona 09,18:00:00,6.125214038,-75.54197694,Envigado,Zona 06,18:30:00,6.168997606,-75.60166435,Moto (Conductor),Casa
Envigado,Zona 06,07:00:00,6.125414587,-75.56575207,Medellin,El Poblado,08:00:00,6.212989108,-75.57505571,Moto (Conductor),Trabajo
Medellin,El Poblado,17:00:00,6.208870152,-75.55570794,Envigado,Zona 06,18:00:00,6.160593129,-75.57919775,Moto (Conductor),Casa
Envigado,Zona 06,15:15:00,6.142877083,-75.59008489,Medellin,El Poblado,16:00:00,6.200271905,-75.57631134,Moto (Conductor),Trabajo
Medellin,El Poblado,20:30:00,6.187282535,-75.55871984,Envigado,Zona 06,21:00:00,6.169510576,-75.48188434,Moto (Conductor),Casa
Medellin,Popular,05:50:00,6.290748618,-75.54005453,Bello,Bello-Comuna 11,05:55:00,6.330682259,-75.64543005,Moto (Conductor),Estudio
Bello,Bello-Comuna 11,12:00:00,6.35697502,-75.54649809,Medellin,Popular,12:05:00,6.295083115,-75.53918022,Moto (Conductor),Casa
Itagui,Itagui-Comuna 03,06:50:00,6.174912608,-75.59819558,La Estrella,Urbana La Estrella,07:00:00,6.135822259,-75.66062124,Moto (Conductor),Trabajo
La Estrella,Urbana La Estrella,17:00:00,6.135377778,-75.67694912,Itagui,Itagui-Comuna 03,17:10:00,6.172468638,-75.63380506,Moto (Conductor),Casa
Itagui,Itagui-Comuna 03,06:00:00,6.181266018,-75.62960562,Itagui,Itagui-Comuna 02,06:20:00,6.165300686,-75.61166868,Moto (Conductor),Trabajo
Itagui,Itagui-Comuna 02,14:40:00,6.175495411,-75.6121695,Itagui,Itagui-Comuna 03,15:00:00,6.167722197,-75.62758195,Moto (Conductor),Casa
Medellin,Doce de Octubre,07:00:00,6.302958755,-75.56967387,Medellin,La Candelaria,08:00:00,6.246721158,-75.55844388,Moto (Conductor),Trabajo
Medellin,La Candelaria,19:30:00,6.241246931,-75.56929798,Medellin,Doce de Octubre,20:30:00,6.291289003,-75.5784949,Moto (Conductor),Casa
Itagui,Itagui-Comuna 02,07:20:00,6.18952411,-75.59338679,Sabaneta,Urbana Sabaneta,07:35:00,6.118230297,-75.60000412,Moto (Conductor),Trabajo
Sabaneta,Urbana Sabaneta,17:30:00,6.141323663,-75.63045287,Itagui,Itagui-Comuna 02,17:45:00,6.167576263,-75.63807413,Moto (Conductor),Casa
Itagui,Itagui-Comuna 02,18:00:00,6.187499745,-75.58602936,Medellin,La Candelaria,18:10:00,6.258327808,-75.56618243,Moto (Conductor),Estudio
Medellin,La Candelaria,21:30:00,6.249510547,-75.57040924,Itagui,Itagui-Comuna 02,21:40:00,6.186231576,-75.61185875,Moto (Conductor),Casa
Itagui,Itagui-Comuna 03,05:15:00,6.169482406,-75.64432229,Envigado,Zona 02,06:00:00,6.11569972,-75.5583831,Moto (Conductor),Trabajo
Envigado,Zona 02,14:20:00,6.149230249,-75.57541453,Itagui,Itagui-Comuna 03,15:00:00,6.165064157,-75.63514522,Moto (Conductor),Casa
Itagui,Itagui-Comuna 02,05:45:00,6.171507853,-75.61484799,Itagui,Itagui-Comuna 01,06:00:00,6.189408437,-75.62635467,Moto (Conductor),Trabajo
Itagui,Itagui-Comuna 01,17:30:00,6.16350253,-75.62878815,Itagui,Itagui-Comuna 02,17:50:00,6.189092393,-75.58859292,Moto (Conductor),Casa
Itagui,Itagui-Comuna 03,06:15:00,6.169960827,-75.60281989,Medellin,La Candelaria,06:50:00,6.25957439,-75.56593539,Moto (Conductor),Trabajo
Medellin,La Candelaria,17:50:00,6.235873011,-75.57031184,Itagui,Itagui-Comuna 03,18:30:00,6.160054846,-75.62006032,Moto (Conductor),Casa
Itagui,Itagui-Comuna 04,06:00:00,6.180430487,-75.59579913,Medellin,Castilla,07:00:00,6.292683517,-75.5634835,Moto (Conductor),Trabajo
Medellin,Castilla,16:00:00,6.304808269,-75.56748648,Itagui,Itagui-Comuna 04,17:00:00,6.198370225,-75.61178527,Moto (Conductor),Casa
Medellin,San Javier,07:30:00,6.247158923,-75.62360944,Medellin,La America,07:40:00,6.258134316,-75.60178837,Moto (Conductor),Trabajo
Medellin,La America,13:20:00,6.257944047,-75.60609967,Medellin,San Javier,13:30:00,6.26230657,-75.62399432,Moto (Conductor),Casa
Medellin,San Javier,16:00:00,6.257624163,-75.6275969,Medellin,San Javier,16:10:00,6.272897115,-75.59862572,Moto (Conductor),Trabajo
Medellin,San Javier,18:20:00,6.260054254,-75.61021868,Medellin,San Javier,18:30:00,6.244224372,-75.62131151,Moto (Conductor),Casa
Itagui,Itagui-Comuna 02,06:50:00,6.17666759,-75.59829756,Medellin,La Candelaria,07:20:00,6.233669117,-75.5719884,Moto (Conductor),Trabajo
Medellin,La Candelaria,18:00:00,6.256145727,-75.57156081,Itagui,Itagui-Comuna 02,18:30:00,6.192176859,-75.60361727,Moto (Conductor),Casa
Caldas,Urbana Caldas,06:30:00,6.018826948,-75.59372482,Envigado,Zona 02,07:00:00,6.158860942,-75.54699926,Moto (Conductor),Trabajo
Envigado,Zona 02,18:00:00,6.173299858,-75.50880368,Caldas,Urbana Caldas,18:30:00,6.056856236,-75.6181799,Moto (Conductor),Casa
Itagui,Itagui-Comuna 03,06:00:00,6.165569981,-75.63547099,Medellin,Popular,06:50:00,6.300001613,-75.54113446,Moto (Conductor),Trabajo
Medellin,Popular,17:00:00,6.302173616,-75.54161203,Itagui,Itagui-Comuna 03,18:10:00,6.161679074,-75.6160143,Moto (Conductor),Casa
Itagui,Itagui-Comuna 03,11:00:00,6.185646687,-75.59455432,Medellin,Laureles-Estadio,11:40:00,6.240807396,-75.60725516,Moto (Conductor),Diligencia
Medellin,Laureles-Estadio,15:40:00,6.242182695,-75.61101648,Itagui,Itagui-Comuna 03,16:30:00,6.188885896,-75.58435575,Moto (Conductor),Casa
Itagui,Itagui-Comuna 03,11:00:00,6.167825984,-75.6309099,Medellin,Laureles-Estadio,11:40:00,6.261038558,-75.59013992,Moto (Acompa?±ante),Alguien
Medellin,Laureles-Estadio,15:40:00,6.260494942,-75.58863456,Itagui,Itagui-Comuna 03,16:30:00,6.159480904,-75.61646881,Moto (Acompa?±ante),Casa
Itagui,Itagui-Comuna 03,08:00:00,6.179381969,-75.61563131,Envigado,Zona 09,08:20:00,6.11407892,-75.57287177,Moto (Conductor),Trabajo
Envigado,Zona 09,15:00:00,6.133883859,-75.57638532,Itagui,Itagui-Comuna 03,15:30:00,6.176784812,-75.61772787,Moto (Conductor),Casa
Itagui,Itagui-Comuna 03,05:15:00,6.182886475,-75.61984776,Sabaneta,Urbana Sabaneta,06:00:00,6.130966844,-75.59638614,Moto (Conductor),Trabajo
Sabaneta,Urbana Sabaneta,15:00:00,6.136101003,-75.59745514,Itagui,Itagui-Comuna 03,16:00:00,6.183829679,-75.60271499,Moto (Conductor),Casa
Itagui,Itagui-Comuna 03,07:30:00,6.184043832,-75.62287304,Medellin,La Candelaria,07:55:00,6.260827015,-75.56121706,Moto (Acompa?±ante),Trabajo
Medellin,La Candelaria,19:30:00,6.243379783,-75.56823867,Itagui,Itagui-Comuna 03,20:00:00,6.172604118,-75.61489596,Moto (Acompa?±ante),Casa
Itagui,Itagui-Comuna 02,18:00:00,6.169172867,-75.60935876,Itagui,Itagui-Comuna 01,18:10:00,6.171519121,-75.6260353,Moto (Conductor),Recreacion
Itagui,Itagui-Comuna 01,23:00:00,6.166369844,-75.63398145,Itagui,Itagui-Comuna 02,23:30:00,6.179018503,-75.62050961,Moto (Conductor),Casa
Medellin,La Candelaria,06:15:00,6.264030024,-75.56897638,Itagui,Itagui-Comuna 02,06:40:00,6.188949081,-75.59257074,Moto (Conductor),Casa
Itagui,Itagui-Comuna 02,17:35:00,6.191752969,-75.61543071,Medellin,La Candelaria,18:00:00,6.260635308,-75.56518503,Moto (Conductor),Trabajo
Itagui,Itagui-Comuna 03,06:30:00,6.180477394,-75.62439625,Itagui,Itagui-Comuna 04,07:00:00,6.179931586,-75.63529149,Moto (Conductor),Trabajo
Itagui,Itagui-Comuna 04,18:00:00,6.196140482,-75.60755426,Itagui,Itagui-Comuna 03,18:20:00,6.16198654,-75.62726551,Moto (Conductor),Casa
Itagui,Itagui-Comuna 03,06:30:00,6.169276318,-75.63241214,Medellin,La Candelaria,07:00:00,6.260623978,-75.56633402,Moto (Conductor),Trabajo
Medellin,La Candelaria,18:30:00,6.249523715,-75.55695446,Itagui,Itagui-Comuna 03,19:15:00,6.159512212,-75.62416658,Moto (Conductor),Casa
Itagui,Itagui-Comuna 02,06:00:00,6.1748806,-75.60090763,Medellin,La Candelaria,07:00:00,6.242499237,-75.5783726,Moto (Conductor),Estudio
Medellin,La Candelaria,12:00:00,6.254160657,-75.57597232,Itagui,Itagui-Comuna 02,12:30:00,6.183337122,-75.61575168,Moto (Conductor),Casa
Itagui,Itagui-Comuna 02,06:00:00,6.178095734,-75.59519806,Medellin,La Candelaria,07:00:00,6.228369358,-75.56848006,Moto (Acompa?±ante),Estudio
Itagui,Itagui-Comuna 03,06:00:00,6.179383212,-75.60474296,Envigado,Zona 09,06:30:00,6.182718327,-75.49981886,Moto (Conductor),Trabajo
Envigado,Zona 09,17:00:00,6.171868246,-75.49744389,Itagui,Itagui-Comuna 03,17:30:00,6.171490296,-75.63940566,Moto (Conductor),Casa
Envigado,Zona 06,15:30:00,6.162798681,-75.5648709,Envigado,Zona 06,15:50:00,6.109869609,-75.56099836,Moto (Conductor),Trabajo
Envigado,Zona 06,23:30:00,6.119776884,-75.55354751,Envigado,Zona 06,23:59:00,6.114219144,-75.55806675,Moto (Conductor),Casa
Itagui,Itagui-Comuna 02,08:00:00,6.175192307,-75.63170639,Medellin,El Poblado,08:30:00,6.208617737,-75.55414352,Moto (Conductor),Trabajo
Medellin,El Poblado,18:00:00,6.207439414,-75.56437836,Itagui,Itagui-Comuna 02,18:40:00,6.172521688,-75.62564062,Moto (Conductor),Casa
